,TotGs,,SYBGs,PAGs,OOBGs
473,-,-,-,-
474,-,-,-,-
475,-,-,-,-
476,-,-,-,-
477,0.1,0.1,-,-
478,-,-,-,-
479,-,-,-,-
480,-,-,-,-
481,-,-,-,-
482,-,-,-,-
483,-,-,-,-
484,-,-,-,-
485,-,-,-,-
486,-,-,-,-
487,-,-,-,-
488,-,-,-,-
489,-,-,-,-
490,-,-,-,-
491,-,-,-,-
492,-,-,-,-
493,-,-,-,-
494,-,-,-,-
495,-,-,-,-
496,-,-,-,-
497,-,-,-,-
498,-,-,-,-
499,-,-,-,-
500,-,-,-,-
501,-,-,-,-
502,-,-,-,-
503,-,-,-,-
504,-,-,-,-
505,0.1,-,-,-
506,-,-,-,-
507,0.1,-,0.1,-
508,-,-,-,-
509,-,-,-,-
510,-,-,-,-
511,0.1,-,0.1,-
512,-,-,-,-
513,-,-,-,-
514,-,-,-,-
515,-,-,-,-
516,-,-,-,-
517,-,-,-,-
518,-,-,-,-
519,-,-,-,-
520,-,-,-,-
521,-,-,-,-
522,-,-,-,-
523,-,-,-,-
524,-,-,-,-
525,0.1,-,0.1,-
526,-,-,-,-
527,-,-,-,-
528,-,-,-,-
529,-,-,-,-
530,-,-,-,-
531,0.1,-,0.1,-
532,-,-,-,-
533,-,-,-,-
534,-,-,-,-
535,-,-,-,-
536,-,-,-,-
537,-,-,-,-
538,-,-,-,-
539,-,-,-,-
540,-,-,-,-
541,-,-,-,-
542,-,-,-,-
543,-,-,-,-
544,0.1,0.1,-,-
545,-,-,-,-
546,-,-,-,-
547,-,-,-,-
548,-,-,-,-
549,0.1,-,-,-
550,-,-,-,-
551,-,-,-,-
552,-,-,-,-
553,-,-,-,-
554,-,-,-,-
555,-,-,-,-
556,-,-,-,-
557,-,-,-,-
558,-,-,-,-
559,-,-,-,-
560,-,-,-,-
561,-,-,-,-
562,-,-,-,-
563,-,-,-,-
564,-,-,-,-
565,-,-,-,-
566,-,-,-,-
567,-,-,-,-
568,-,-,-,-
569,-,-,-,-
570,-,-,-,-
571,-,-,-,-
572,-,-,-,-
573,-,-,-,-
574,-,-,-,-
575,-,-,-,-
576,-,-,-,-
577,-,-,-,-
578,-,-,-,-
579,-,-,-,-
580,-,-,-,-
581,-,-,-,-
582,-,-,-,-
583,-,-,-,-
584,-,-,-,-
585,0.1,0.1,-,-
586,-,-,-,-
587,0.1,-,0.1,-
588,-,-,-,-
589,-,-,-,-
590,-,-,-,-
591,-,-,-,-
592,-,-,-,-
593,-,-,-,-
594,-,-,-,-
595,-,-,-,-
596,-,-,-,-
597,-,-,-,-
598,-,-,-,-
599,-,-,-,-
600,-,-,-,-
601,-,-,-,-
602,-,-,-,-
603,-,-,-,-
604,-,-,-,-
605,-,-,-,-
606,-,-,-,-
607,-,-,-,-
608,-,-,-,-
609,-,-,-,-
610,-,-,-,-
611,-,-,-,-
612,-,-,-,-
613,-,-,-,-
614,-,-,-,-
615,-,-,-,-
616,-,-,-,-
617,-,-,-,-
618,-,-,-,-
619,-,-,-,-
620,-,-,-,-
621,-,-,-,-
622,-,-,-,-
623,-,-,-,-
624,-,-,-,-
